prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Jordan and Taylor are in the living room. Jordan is cooking. Taylor is next to clean spoon, bottle opener, dirty spoon, flashlight, pair of scissors. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,living room,cooking,"setting(living_room).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, spoon).
object(obj2).
property(obj2, bottle).
property(obj2, opener).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, flashlight).
object(obj5).
property(obj5, pair).
property(obj5, of).
property(obj5, scissors).
referring_expression(the_spoon).",the spoon,object1,clean spoon
"Jordan and Taylor are in the dining room. Jordan is cooking. Taylor is next to dirty fork, document, stapler, clean fork, paper clip. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, document).
object(obj3).
property(obj3, stapler).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, paper).
property(obj5, clip).
referring_expression(the_fork).",the fork,object4,clean fork
"Alex and Bailey are in the garden. Alex is cooking. Bailey is next to used spoon, calculator, clean spoon, notebook, pen, dirty spoon. Alex asks Bailey to hand them the spoon.",Alex and Bailey,garden,cooking,"setting(garden).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, used).
property(obj1, spoon).
object(obj2).
property(obj2, calculator).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, pen).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object3,clean spoon
"Cameron and Charlie are in the living room. Cameron is cooking. Charlie is next to document, stapler, paper clip, clean plate, dirty plate. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,living room,cooking,"setting(living_room).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, document).
object(obj2).
property(obj2, stapler).
object(obj3).
property(obj3, paper).
property(obj3, clip).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, dirty).
property(obj5, plate).
referring_expression(the_plate).",the plate,object4,clean plate
"Casey and Skyler are in the garden. Casey is cooking. Skyler is next to clean fork, greasy fork, dirty fork, spatula, ladle, whisk. Casey asks Skyler to hand them the fork.",Casey and Skyler,garden,cooking,"setting(garden).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, greasy).
property(obj2, fork).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, spatula).
object(obj5).
property(obj5, ladle).
object(obj6).
property(obj6, whisk).
referring_expression(the_fork).",the fork,object1,clean fork
"Casey and Skyler are in the kitchen. Casey is cooking. Skyler is next to greasy spoon, paper clip, dirty spoon, stapler, used spoon, clean spoon, document. Casey asks Skyler to hand them the spoon.",Casey and Skyler,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, greasy).
property(obj1, spoon).
object(obj2).
property(obj2, paper).
property(obj2, clip).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, stapler).
object(obj5).
property(obj5, used).
property(obj5, spoon).
object(obj6).
property(obj6, clean).
property(obj6, spoon).
object(obj7).
property(obj7, document).
referring_expression(the_spoon).",the spoon,object6,clean spoon
"Casey and Skyler are in the kitchen. Casey is cooking. Skyler is next to dirty plate, stapler, document, clean plate, used plate, paper clip, greasy plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, plate).
object(obj2).
property(obj2, stapler).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, used).
property(obj5, plate).
object(obj6).
property(obj6, paper).
property(obj6, clip).
object(obj7).
property(obj7, greasy).
property(obj7, plate).
referring_expression(the_plate).",the plate,object4,clean plate
"Alex and Bailey are in the dining room. Alex is cooking. Bailey is next to dirty mug, clean mug, hammer, wrench, screwdriver. Alex asks Bailey to hand them the mug.",Alex and Bailey,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, hammer).
object(obj4).
property(obj4, wrench).
object(obj5).
property(obj5, screwdriver).
referring_expression(the_mug).",the mug,object2,clean mug
"Casey and Skyler are in the dining room. Casey is cooking. Skyler is next to clean cup, dustpan, empty spray bottle, broom, dirty cup, used cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, cup).
object(obj2).
property(obj2, dustpan).
object(obj3).
property(obj3, empty).
property(obj3, spray).
property(obj3, bottle).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, used).
property(obj6, cup).
referring_expression(the_cup).",the cup,object1,clean cup
"Casey and Skyler are in the living room. Casey is cooking. Skyler is next to dirty spoon, pair of scissors, flashlight, used spoon, clean spoon, bottle opener. Casey asks Skyler to hand them the spoon.",Casey and Skyler,living room,cooking,"setting(living_room).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, pair).
property(obj2, of).
property(obj2, scissors).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, used).
property(obj4, spoon).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, bottle).
property(obj6, opener).
referring_expression(the_spoon).",the spoon,object5,clean spoon
"Jordan and Taylor are in the living room. Jordan is cooking. Taylor is next to stapler, paper clip, clean plate, dirty plate, document. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,living room,cooking,"setting(living_room).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, stapler).
object(obj2).
property(obj2, paper).
property(obj2, clip).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, dirty).
property(obj4, plate).
object(obj5).
property(obj5, document).
referring_expression(the_plate).",the plate,object3,clean plate
"Alex and Bailey are in the banquet hall. Alex is cooking. Bailey is next to broom, dirty cup, dustpan, empty spray bottle, clean cup. Alex asks Bailey to hand them the cup.",Alex and Bailey,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, dustpan).
object(obj4).
property(obj4, empty).
property(obj4, spray).
property(obj4, bottle).
object(obj5).
property(obj5, clean).
property(obj5, cup).
referring_expression(the_cup).",the cup,object5,clean cup
"Casey and Skyler are in the dining room. Casey is cooking. Skyler is next to screwdriver, hammer, wrench, dirty bowl, clean bowl, used bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, hammer).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, clean).
property(obj5, bowl).
object(obj6).
property(obj6, used).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object5,clean bowl
"Casey and Skyler are in the banquet hall. Casey is cooking. Skyler is next to banana, dirty cup, clean cup, apple, bread. Casey asks Skyler to hand them the cup.",Casey and Skyler,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, apple).
object(obj5).
property(obj5, bread).
referring_expression(the_cup).",the cup,object3,clean cup
"Cameron and Charlie are in the dining room. Cameron is cooking. Charlie is next to dirty bowl, document, stapler, clean bowl, paper clip, used bowl. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, document).
object(obj3).
property(obj3, stapler).
object(obj4).
property(obj4, clean).
property(obj4, bowl).
object(obj5).
property(obj5, paper).
property(obj5, clip).
object(obj6).
property(obj6, used).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object4,clean bowl
"Cameron and Charlie are in the restaurant. Cameron is cooking. Charlie is next to sandpaper, clean cup, paint can, greasy cup, paintbrush, used cup, dirty cup. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, sandpaper).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, paint).
property(obj3, can).
object(obj4).
property(obj4, greasy).
property(obj4, cup).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, used).
property(obj6, cup).
object(obj7).
property(obj7, dirty).
property(obj7, cup).
referring_expression(the_cup).",the cup,object2,clean cup
"Alex and Bailey are in the restaurant. Alex is cooking. Bailey is next to greasy cup, lamp, clean cup, plant, dirty cup, book. Alex asks Bailey to hand them the cup.",Alex and Bailey,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, greasy).
property(obj1, cup).
object(obj2).
property(obj2, lamp).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, plant).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, book).
referring_expression(the_cup).",the cup,object3,clean cup
"Cameron and Charlie are in the banquet hall. Cameron is cooking. Charlie is next to hammer, screwdriver, used plate, clean plate, wrench, dirty plate. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, screwdriver).
object(obj3).
property(obj3, used).
property(obj3, plate).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, wrench).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
referring_expression(the_plate).",the plate,object4,clean plate
"Jordan and Taylor are in the restaurant. Jordan is cooking. Taylor is next to clean bowl, sandpaper, dirty bowl, greasy bowl, paintbrush, paint can. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, greasy).
property(obj4, bowl).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, paint).
property(obj6, can).
referring_expression(the_bowl).",the bowl,object1,clean bowl
"Casey and Skyler are in the garden. Casey is cooking. Skyler is next to clean spoon, dirty spoon, rolling pin, dirty pan, grater. Casey asks Skyler to hand them the spoon.",Casey and Skyler,garden,cooking,"setting(garden).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, spoon).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, rolling).
property(obj3, pin).
object(obj4).
property(obj4, dirty).
property(obj4, pan).
object(obj5).
property(obj5, grater).
referring_expression(the_spoon).",the spoon,object1,clean spoon
"Alex and Bailey are in the kitchen. Alex is cooking. Bailey is next to broom, dustpan, empty spray bottle, clean cup, dirty cup. Alex asks Bailey to hand them the cup.",Alex and Bailey,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, dustpan).
object(obj3).
property(obj3, empty).
property(obj3, spray).
property(obj3, bottle).
object(obj4).
property(obj4, clean).
property(obj4, cup).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
referring_expression(the_cup).",the cup,object4,clean cup
"Alex and Bailey are in the kitchen. Alex is cooking. Bailey is next to grater, used spoon, clean spoon, dirty spoon, dirty pan, rolling pin. Alex asks Bailey to hand them the spoon.",Alex and Bailey,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, grater).
object(obj2).
property(obj2, used).
property(obj2, spoon).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, dirty).
property(obj5, pan).
object(obj6).
property(obj6, rolling).
property(obj6, pin).
referring_expression(the_spoon).",the spoon,object3,clean spoon
