prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to book, clean bowl, old bowl, dirty bowl, lamp, decorative bowl, dirty fork, plant. Morgan asks Riley to hand them the bowl.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, book).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, old).
property(obj3, bowl).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, lamp).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
object(obj7).
property(obj7, dirty).
property(obj7, fork).
object(obj8).
property(obj8, plant).
referring_expression(the_bowl).",the bowl,object4,dirty bowl
"Cameron and Charlie are in the garden. Cameron is cleaning. Charlie is next to dirty mug, dirty cup, clean cup, old cup, mouse, decorative cup, keyboard, USB drive. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,garden,cleaning,"setting(garden).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, old).
property(obj4, cup).
object(obj5).
property(obj5, mouse).
object(obj6).
property(obj6, decorative).
property(obj6, cup).
object(obj7).
property(obj7, keyboard).
object(obj8).
property(obj8, USB).
property(obj8, drive).
referring_expression(the_cup).",the cup,object2,dirty cup
"Morgan and Riley are in the kitchen. Morgan is cleaning. Riley is next to dirty cup, paintbrush, paint can, clean spoon, sandpaper, dirty spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, paint).
property(obj3, can).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, sandpaper).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object6,dirty spoon
"Morgan and Riley are in the living room. Morgan is cleaning. Riley is next to old mug, decorative mug, dirty mug, dirty spoon, plant, clean mug, lamp, book. Morgan asks Riley to hand them the mug.",Morgan and Riley,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, old).
property(obj1, mug).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, plant).
object(obj6).
property(obj6, clean).
property(obj6, mug).
object(obj7).
property(obj7, lamp).
object(obj8).
property(obj8, book).
referring_expression(the_mug).",the mug,object3,dirty mug
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to rolling pin, dirty cup, old spoon, dirty spoon, grater, decorative spoon, clean spoon, clean pan. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, rolling).
property(obj1, pin).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, old).
property(obj3, spoon).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, grater).
object(obj6).
property(obj6, decorative).
property(obj6, spoon).
object(obj7).
property(obj7, clean).
property(obj7, spoon).
object(obj8).
property(obj8, clean).
property(obj8, pan).
referring_expression(the_spoon).",the spoon,object4,dirty spoon
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to dirty bowl, dirty fork, clean bowl, pen, notebook, calculator. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, dirty).
property(obj2, fork).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, notebook).
object(obj6).
property(obj6, calculator).
referring_expression(the_bowl).",the bowl,object1,dirty bowl
"Morgan and Riley are in the dining room. Morgan is cleaning. Riley is next to clean plate, clean napkin, dirty plate, dirty bowl, used tissue, old plate, decorative plate, trash. Morgan asks Riley to hand them the plate.",Morgan and Riley,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, plate).
object(obj2).
property(obj2, clean).
property(obj2, napkin).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, used).
property(obj5, tissue).
object(obj6).
property(obj6, old).
property(obj6, plate).
object(obj7).
property(obj7, decorative).
property(obj7, plate).
object(obj8).
property(obj8, trash).
referring_expression(the_plate).",the plate,object3,dirty plate
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to dirty spoon, grater, clean fork, rolling pin, clean pan, dirty fork, old fork. Alex asks Bailey to hand them the fork.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, rolling).
property(obj4, pin).
object(obj5).
property(obj5, clean).
property(obj5, pan).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
object(obj7).
property(obj7, old).
property(obj7, fork).
referring_expression(the_fork).",the fork,object6,dirty fork
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to clean fork, dirty fork, headphones, dirty cup, game controller, old fork, decorative fork, phone charger. Cameron asks Charlie to hand them the fork.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, dirty).
property(obj2, fork).
object(obj3).
property(obj3, headphones).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, game).
property(obj5, controller).
object(obj6).
property(obj6, old).
property(obj6, fork).
object(obj7).
property(obj7, decorative).
property(obj7, fork).
object(obj8).
property(obj8, phone).
property(obj8, charger).
referring_expression(the_fork).",the fork,object2,dirty fork
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to clean cup, dirty spoon, toothbrush, toothpaste, dirty cup, comb. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, cup).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, toothbrush).
object(obj4).
property(obj4, toothpaste).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, comb).
referring_expression(the_cup).",the cup,object5,dirty cup
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to flashlight, dirty cup, bottle opener, dirty fork, pair of scissors, clean cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, flashlight).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, bottle).
property(obj3, opener).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, pair).
property(obj5, of).
property(obj5, scissors).
object(obj6).
property(obj6, clean).
property(obj6, cup).
referring_expression(the_cup).",the cup,object2,dirty cup
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to old cup, shoe, sock, clean cup, backpack, dirty mug, dirty cup. Alex asks Bailey to hand them the cup.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, old).
property(obj1, cup).
object(obj2).
property(obj2, shoe).
object(obj3).
property(obj3, sock).
object(obj4).
property(obj4, clean).
property(obj4, cup).
object(obj5).
property(obj5, backpack).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
object(obj7).
property(obj7, dirty).
property(obj7, cup).
referring_expression(the_cup).",the cup,object7,dirty cup
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to dirty plate, magazine, remote control, decorative fork, clean fork, dirty fork, throw pillow. Morgan asks Riley to hand them the fork.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, plate).
object(obj2).
property(obj2, magazine).
object(obj3).
property(obj3, remote).
property(obj3, control).
object(obj4).
property(obj4, decorative).
property(obj4, fork).
object(obj5).
property(obj5, clean).
property(obj5, fork).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
object(obj7).
property(obj7, throw).
property(obj7, pillow).
referring_expression(the_fork).",the fork,object6,dirty fork
"Morgan and Riley are in the dining room. Morgan is cleaning. Riley is next to dirty spoon, clean spoon, dirty mug, broom, empty spray bottle, dustpan, decorative spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, clean).
property(obj2, spoon).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, empty).
property(obj5, spray).
property(obj5, bottle).
object(obj6).
property(obj6, dustpan).
object(obj7).
property(obj7, decorative).
property(obj7, spoon).
referring_expression(the_spoon).",the spoon,object1,dirty spoon
"Morgan and Riley are in the living room. Morgan is cleaning. Riley is next to throw pillow, decorative fork, dirty fork, magazine, dirty plate, remote control, clean fork. Morgan asks Riley to hand them the fork.",Morgan and Riley,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, throw).
property(obj1, pillow).
object(obj2).
property(obj2, decorative).
property(obj2, fork).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, magazine).
object(obj5).
property(obj5, dirty).
property(obj5, plate).
object(obj6).
property(obj6, remote).
property(obj6, control).
object(obj7).
property(obj7, clean).
property(obj7, fork).
referring_expression(the_fork).",the fork,object3,dirty fork
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to dirty mug, stapler, paper clip, document, clean spoon, dirty spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, stapler).
object(obj3).
property(obj3, paper).
property(obj3, clip).
object(obj4).
property(obj4, document).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object6,dirty spoon
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to bread, dirty bowl, dirty spoon, clean spoon, banana, apple. Casey asks Skyler to hand them the spoon.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, bread).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, banana).
object(obj6).
property(obj6, apple).
referring_expression(the_spoon).",the spoon,object3,dirty spoon
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to clean mug, spatula, dirty fork, dirty mug, old mug, ladle, whisk. Morgan asks Riley to hand them the mug.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, spatula).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, dirty).
property(obj4, mug).
object(obj5).
property(obj5, old).
property(obj5, mug).
object(obj6).
property(obj6, ladle).
object(obj7).
property(obj7, whisk).
referring_expression(the_mug).",the mug,object4,dirty mug
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to candle, clean cup, lighter, matchbox, dirty cup, dirty spoon. Casey asks Skyler to hand them the cup.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, candle).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, lighter).
object(obj4).
property(obj4, matchbox).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
referring_expression(the_cup).",the cup,object5,dirty cup
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to clean mug, calculator, dirty spoon, notebook, dirty mug, decorative mug, pen. Casey asks Skyler to hand them the mug.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, calculator).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, decorative).
property(obj6, mug).
object(obj7).
property(obj7, pen).
referring_expression(the_mug).",the mug,object5,dirty mug
