prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Morgan and Riley are in the dining room. Morgan is serving. Riley is next to remote control, magazine, decorative cup, throw pillow, cup. Morgan asks Riley to hand them the cup.",Morgan and Riley,dining room,serving,"setting(dining_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, magazine).
object(obj3).
property(obj3, decorative).
property(obj3, cup).
object(obj4).
property(obj4, throw).
property(obj4, pillow).
object(obj5).
property(obj5, cup).
referring_expression(the_cup).",the cup,object5,cup
"Morgan and Riley are in the dining room. Morgan is serving. Riley is next to decorative tray, remote control, throw pillow, tray, magazine, decorative tray. Morgan asks Riley to hand them the tray.",Morgan and Riley,dining room,serving,"setting(dining_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, remote).
property(obj2, control).
object(obj3).
property(obj3, throw).
property(obj3, pillow).
object(obj4).
property(obj4, tray).
object(obj5).
property(obj5, magazine).
object(obj6).
property(obj6, decorative).
property(obj6, tray).
referring_expression(the_tray).",the tray,object4,tray
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to paintbrush, sandpaper, bowl, paint can, decorative bowl, decorative bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, paintbrush).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, bowl).
object(obj4).
property(obj4, paint).
property(obj4, can).
object(obj5).
property(obj5, decorative).
property(obj5, bowl).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object3,bowl
"Alex and Bailey are in the kitchen. Alex is serving. Bailey is next to decorative bowl, plant, decorative bowl, bowl, book, decorative bowl, lamp. Alex asks Bailey to hand them the bowl.",Alex and Bailey,kitchen,serving,"setting(kitchen).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, plant).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, bowl).
object(obj5).
property(obj5, book).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
object(obj7).
property(obj7, lamp).
referring_expression(the_bowl).",the bowl,object4,bowl
"Cameron and Charlie are in the banquet hall. Cameron is serving. Charlie is next to cup, decorative cup, dirty pan, grater, rolling pin. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, cup).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, dirty).
property(obj3, pan).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, rolling).
property(obj5, pin).
referring_expression(the_cup).",the cup,object1,cup
"Cameron and Charlie are in the garden. Cameron is serving. Charlie is next to cup, decorative cup, decorative cup, sandpaper, paintbrush, paint can. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,garden,serving,"setting(garden).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, cup).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, decorative).
property(obj3, cup).
object(obj4).
property(obj4, sandpaper).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, paint).
property(obj6, can).
referring_expression(the_cup).",the cup,object1,cup
"Casey and Skyler are in the banquet hall. Casey is serving. Skyler is next to wrench, hammer, bowl, screwdriver, decorative bowl, decorative bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, wrench).
object(obj2).
property(obj2, hammer).
object(obj3).
property(obj3, bowl).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, decorative).
property(obj5, bowl).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object3,bowl
"Morgan and Riley are in the banquet hall. Morgan is serving. Riley is next to cookie, water bottle, decorative mug, decorative mug, snack bar, mug, decorative mug. Morgan asks Riley to hand them the mug.",Morgan and Riley,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, cookie).
object(obj2).
property(obj2, water).
property(obj2, bottle).
object(obj3).
property(obj3, decorative).
property(obj3, mug).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, snack).
property(obj5, bar).
object(obj6).
property(obj6, mug).
object(obj7).
property(obj7, decorative).
property(obj7, mug).
referring_expression(the_mug).",the mug,object6,mug
"Morgan and Riley are in the dining room. Morgan is serving. Riley is next to mug, decorative mug, throw pillow, magazine, remote control. Morgan asks Riley to hand them the mug.",Morgan and Riley,dining room,serving,"setting(dining_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, mug).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, throw).
property(obj3, pillow).
object(obj4).
property(obj4, magazine).
object(obj5).
property(obj5, remote).
property(obj5, control).
referring_expression(the_mug).",the mug,object1,mug
"Alex and Bailey are in the garden. Alex is serving. Bailey is next to decorative cup, calculator, cup, pen, notebook, decorative cup. Alex asks Bailey to hand them the cup.",Alex and Bailey,garden,serving,"setting(garden).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, calculator).
object(obj3).
property(obj3, cup).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, notebook).
object(obj6).
property(obj6, decorative).
property(obj6, cup).
referring_expression(the_cup).",the cup,object3,cup
"Casey and Skyler are in the restaurant. Casey is serving. Skyler is next to paper clip, decorative plate, plate, decorative plate, decorative plate, document, stapler. Casey asks Skyler to hand them the plate.",Casey and Skyler,restaurant,serving,"setting(restaurant).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, plate).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, decorative).
property(obj5, plate).
object(obj6).
property(obj6, document).
object(obj7).
property(obj7, stapler).
referring_expression(the_plate).",the plate,object3,plate
"Morgan and Riley are in the restaurant. Morgan is serving. Riley is next to remote control, tray, decorative tray, decorative tray, magazine, throw pillow. Morgan asks Riley to hand them the tray.",Morgan and Riley,restaurant,serving,"setting(restaurant).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, tray).
object(obj3).
property(obj3, decorative).
property(obj3, tray).
object(obj4).
property(obj4, decorative).
property(obj4, tray).
object(obj5).
property(obj5, magazine).
object(obj6).
property(obj6, throw).
property(obj6, pillow).
referring_expression(the_tray).",the tray,object2,tray
"Morgan and Riley are in the living room. Morgan is serving. Riley is next to plate, decorative plate, throw pillow, remote control, magazine. Morgan asks Riley to hand them the plate.",Morgan and Riley,living room,serving,"setting(living_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, plate).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, throw).
property(obj3, pillow).
object(obj4).
property(obj4, remote).
property(obj4, control).
object(obj5).
property(obj5, magazine).
referring_expression(the_plate).",the plate,object1,plate
"Casey and Skyler are in the banquet hall. Casey is serving. Skyler is next to decorative plate, plate, decorative plate, screwdriver, wrench, hammer. Casey asks Skyler to hand them the plate.",Casey and Skyler,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, plate).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, wrench).
object(obj6).
property(obj6, hammer).
referring_expression(the_plate).",the plate,object2,plate
"Jordan and Taylor are in the living room. Jordan is serving. Taylor is next to decorative bowl, remote control, throw pillow, decorative bowl, bowl, magazine. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,living room,serving,"setting(living_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, remote).
property(obj2, control).
object(obj3).
property(obj3, throw).
property(obj3, pillow).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, bowl).
object(obj6).
property(obj6, magazine).
referring_expression(the_bowl).",the bowl,object5,bowl
"Cameron and Charlie are in the garden. Cameron is serving. Charlie is next to decorative bowl, flashlight, decorative bowl, bowl, bottle opener, pair of scissors. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,garden,serving,"setting(garden).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, bowl).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
object(obj6).
property(obj6, pair).
property(obj6, of).
property(obj6, scissors).
referring_expression(the_bowl).",the bowl,object4,bowl
"Jordan and Taylor are in the living room. Jordan is serving. Taylor is next to book, lamp, decorative tray, decorative tray, plant, tray. Jordan asks Taylor to hand them the tray.",Jordan and Taylor,living room,serving,"setting(living_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, book).
object(obj2).
property(obj2, lamp).
object(obj3).
property(obj3, decorative).
property(obj3, tray).
object(obj4).
property(obj4, decorative).
property(obj4, tray).
object(obj5).
property(obj5, plant).
object(obj6).
property(obj6, tray).
referring_expression(the_tray).",the tray,object6,tray
"Cameron and Charlie are in the banquet hall. Cameron is serving. Charlie is next to decorative plate, decorative plate, water bottle, snack bar, cookie, plate. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, water).
property(obj3, bottle).
object(obj4).
property(obj4, snack).
property(obj4, bar).
object(obj5).
property(obj5, cookie).
object(obj6).
property(obj6, plate).
referring_expression(the_plate).",the plate,object6,plate
"Morgan and Riley are in the kitchen. Morgan is serving. Riley is next to decorative mug, rolling pin, dirty pan, grater, decorative mug, mug. Morgan asks Riley to hand them the mug.",Morgan and Riley,kitchen,serving,"setting(kitchen).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, rolling).
property(obj2, pin).
object(obj3).
property(obj3, dirty).
property(obj3, pan).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
object(obj6).
property(obj6, mug).
referring_expression(the_mug).",the mug,object6,mug
"Alex and Bailey are in the kitchen. Alex is serving. Bailey is next to plate, wrench, screwdriver, decorative plate, hammer. Alex asks Bailey to hand them the plate.",Alex and Bailey,kitchen,serving,"setting(kitchen).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, plate).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, screwdriver).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, hammer).
referring_expression(the_plate).",the plate,object1,plate
