prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Morgan and Riley are in the restaurant. Morgan is serving. Riley is next to dirty bowl, pen, clean bowl, notebook, clean cup, calculator. Morgan asks Riley to hand them the bowl.",Morgan and Riley,restaurant,serving,"setting(restaurant).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, clean).
property(obj5, cup).
object(obj6).
property(obj6, calculator).
referring_expression(the_bowl).",the bowl,object3,clean bowl
"Jordan and Taylor are in the garden. Jordan is serving. Taylor is next to clean cup, hammer, clean fork, screwdriver, dirty cup, wrench. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,garden,serving,"setting(garden).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, cup).
object(obj2).
property(obj2, hammer).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, wrench).
referring_expression(the_cup).",the cup,object1,clean cup
"Morgan and Riley are in the banquet hall. Morgan is serving. Riley is next to clean cup, screwdriver, wrench, hammer, clean fork, dirty fork. Morgan asks Riley to hand them the fork.",Morgan and Riley,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, cup).
object(obj2).
property(obj2, screwdriver).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, hammer).
object(obj5).
property(obj5, clean).
property(obj5, fork).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
referring_expression(the_fork).",the fork,object5,clean fork
"Morgan and Riley are in the banquet hall. Morgan is serving. Riley is next to pair of scissors, dirty cup, clean plate, bottle opener, flashlight, used cup, greasy cup, clean cup. Morgan asks Riley to hand them the cup.",Morgan and Riley,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, pair).
property(obj1, of).
property(obj1, scissors).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, bottle).
property(obj4, opener).
object(obj5).
property(obj5, flashlight).
object(obj6).
property(obj6, used).
property(obj6, cup).
object(obj7).
property(obj7, greasy).
property(obj7, cup).
object(obj8).
property(obj8, clean).
property(obj8, cup).
referring_expression(the_cup).",the cup,object8,clean cup
"Morgan and Riley are in the garden. Morgan is serving. Riley is next to used mug, greasy mug, cookie, snack bar, clean fork, dirty mug, clean mug, water bottle. Morgan asks Riley to hand them the mug.",Morgan and Riley,garden,serving,"setting(garden).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, used).
property(obj1, mug).
object(obj2).
property(obj2, greasy).
property(obj2, mug).
object(obj3).
property(obj3, cookie).
object(obj4).
property(obj4, snack).
property(obj4, bar).
object(obj5).
property(obj5, clean).
property(obj5, fork).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
object(obj7).
property(obj7, clean).
property(obj7, mug).
object(obj8).
property(obj8, water).
property(obj8, bottle).
referring_expression(the_mug).",the mug,object7,clean mug
"Alex and Bailey are in the restaurant. Alex is serving. Bailey is next to flashlight, clean mug, dirty mug, clean fork, pair of scissors, bottle opener. Alex asks Bailey to hand them the mug.",Alex and Bailey,restaurant,serving,"setting(restaurant).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, flashlight).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, pair).
property(obj5, of).
property(obj5, scissors).
object(obj6).
property(obj6, bottle).
property(obj6, opener).
referring_expression(the_mug).",the mug,object2,clean mug
"Alex and Bailey are in the restaurant. Alex is serving. Bailey is next to snack bar, clean plate, water bottle, clean cup, greasy plate, cookie, used plate, dirty plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,restaurant,serving,"setting(restaurant).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, snack).
property(obj1, bar).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, water).
property(obj3, bottle).
object(obj4).
property(obj4, clean).
property(obj4, cup).
object(obj5).
property(obj5, greasy).
property(obj5, plate).
object(obj6).
property(obj6, cookie).
object(obj7).
property(obj7, used).
property(obj7, plate).
object(obj8).
property(obj8, dirty).
property(obj8, plate).
referring_expression(the_plate).",the plate,object2,clean plate
"Cameron and Charlie are in the banquet hall. Cameron is serving. Charlie is next to used cup, document, paper clip, dirty cup, stapler, clean fork, clean cup. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, used).
property(obj1, cup).
object(obj2).
property(obj2, document).
object(obj3).
property(obj3, paper).
property(obj3, clip).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, stapler).
object(obj6).
property(obj6, clean).
property(obj6, fork).
object(obj7).
property(obj7, clean).
property(obj7, cup).
referring_expression(the_cup).",the cup,object7,clean cup
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to paper clip, clean plate, document, clean bowl, stapler, dirty plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, clean).
property(obj4, bowl).
object(obj5).
property(obj5, stapler).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
referring_expression(the_plate).",the plate,object2,clean plate
"Morgan and Riley are in the restaurant. Morgan is serving. Riley is next to clean spoon, greasy bowl, lamp, clean bowl, plant, dirty bowl, book, used bowl. Morgan asks Riley to hand them the bowl.",Morgan and Riley,restaurant,serving,"setting(restaurant).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, spoon).
object(obj2).
property(obj2, greasy).
property(obj2, bowl).
object(obj3).
property(obj3, lamp).
object(obj4).
property(obj4, clean).
property(obj4, bowl).
object(obj5).
property(obj5, plant).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, book).
object(obj8).
property(obj8, used).
property(obj8, bowl).
referring_expression(the_bowl).",the bowl,object4,clean bowl
"Jordan and Taylor are in the restaurant. Jordan is serving. Taylor is next to clean fork, flashlight, pair of scissors, dirty fork, bottle opener, clean bowl. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,restaurant,serving,"setting(restaurant).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, pair).
property(obj3, of).
property(obj3, scissors).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
object(obj6).
property(obj6, clean).
property(obj6, bowl).
referring_expression(the_fork).",the fork,object1,clean fork
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to greasy plate, rolling pin, clean mug, clean plate, grater, dirty pan, dirty plate. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, greasy).
property(obj1, plate).
object(obj2).
property(obj2, rolling).
property(obj2, pin).
object(obj3).
property(obj3, clean).
property(obj3, mug).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, grater).
object(obj6).
property(obj6, dirty).
property(obj6, pan).
object(obj7).
property(obj7, dirty).
property(obj7, plate).
referring_expression(the_plate).",the plate,object4,clean plate
"Alex and Bailey are in the banquet hall. Alex is serving. Bailey is next to banana, clean mug, apple, clean spoon, bread, dirty mug. Alex asks Bailey to hand them the mug.",Alex and Bailey,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, bread).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
referring_expression(the_mug).",the mug,object2,clean mug
"Morgan and Riley are in the kitchen. Morgan is serving. Riley is next to used bowl, paint can, clean bowl, paintbrush, clean plate, dirty bowl, sandpaper. Morgan asks Riley to hand them the bowl.",Morgan and Riley,kitchen,serving,"setting(kitchen).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, used).
property(obj1, bowl).
object(obj2).
property(obj2, paint).
property(obj2, can).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, clean).
property(obj5, plate).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, sandpaper).
referring_expression(the_bowl).",the bowl,object3,clean bowl
"Cameron and Charlie are in the dining room. Cameron is serving. Charlie is next to clean fork, hammer, dirty fork, clean plate, wrench, used fork, screwdriver. Cameron asks Charlie to hand them the fork.",Cameron and Charlie,dining room,serving,"setting(dining_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, hammer).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, wrench).
object(obj6).
property(obj6, used).
property(obj6, fork).
object(obj7).
property(obj7, screwdriver).
referring_expression(the_fork).",the fork,object1,clean fork
"Alex and Bailey are in the kitchen. Alex is serving. Bailey is next to greasy mug, plant, clean mug, dirty mug, lamp, clean cup, book. Alex asks Bailey to hand them the mug.",Alex and Bailey,kitchen,serving,"setting(kitchen).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, greasy).
property(obj1, mug).
object(obj2).
property(obj2, plant).
object(obj3).
property(obj3, clean).
property(obj3, mug).
object(obj4).
property(obj4, dirty).
property(obj4, mug).
object(obj5).
property(obj5, lamp).
object(obj6).
property(obj6, clean).
property(obj6, cup).
object(obj7).
property(obj7, book).
referring_expression(the_mug).",the mug,object3,clean mug
"Casey and Skyler are in the banquet hall. Casey is serving. Skyler is next to snack bar, dirty fork, greasy fork, water bottle, clean spoon, cookie, clean fork. Casey asks Skyler to hand them the fork.",Casey and Skyler,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, snack).
property(obj1, bar).
object(obj2).
property(obj2, dirty).
property(obj2, fork).
object(obj3).
property(obj3, greasy).
property(obj3, fork).
object(obj4).
property(obj4, water).
property(obj4, bottle).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, cookie).
object(obj7).
property(obj7, clean).
property(obj7, fork).
referring_expression(the_fork).",the fork,object7,clean fork
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to notebook, pen, calculator, clean fork, dirty bowl, clean bowl. Alex asks Bailey to hand them the bowl.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, notebook).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, calculator).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
object(obj6).
property(obj6, clean).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object6,clean bowl
"Alex and Bailey are in the kitchen. Alex is serving. Bailey is next to rolling pin, clean plate, grater, dirty pan, dirty plate, clean bowl. Alex asks Bailey to hand them the plate.",Alex and Bailey,kitchen,serving,"setting(kitchen).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, rolling).
property(obj1, pin).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, grater).
object(obj4).
property(obj4, dirty).
property(obj4, pan).
object(obj5).
property(obj5, dirty).
property(obj5, plate).
object(obj6).
property(obj6, clean).
property(obj6, bowl).
referring_expression(the_plate).",the plate,object2,clean plate
"Cameron and Charlie are in the restaurant. Cameron is serving. Charlie is next to hammer, screwdriver, wrench, dirty bowl, used bowl, clean cup, clean bowl. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,restaurant,serving,"setting(restaurant).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, screwdriver).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, used).
property(obj5, bowl).
object(obj6).
property(obj6, clean).
property(obj6, cup).
object(obj7).
property(obj7, clean).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object7,clean bowl
