prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to bucket, wrench, screwdriver, hammer, bucket in use. Alex asks Bailey to hand them the bucket.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, bucket).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, screwdriver).
object(obj4).
property(obj4, hammer).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
referring_expression(the_bucket).",the bucket,object1,bucket
"Alex and Bailey are in the living room. Alex is cleaning. Bailey is next to mop in use, mop in use, dirty pan, grater, rolling pin, mop. Alex asks Bailey to hand them the mop.",Alex and Bailey,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, dirty_pan).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, rolling_pin).
object(obj6).
property(obj6, mop).
referring_expression(the_mop).",the mop,object6,mop
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to rag in use, rag in use, pen, calculator, rag, notebook. Morgan asks Riley to hand them the rag.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, in_use).
property(obj2, rag).
object(obj3).
property(obj3, pen).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, rag).
object(obj6).
property(obj6, notebook).
referring_expression(the_rag).",the rag,object5,rag
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to water bottle, broom in use, broom, cookie, snack bar, broom in use. Casey asks Skyler to hand them the broom.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, water_bottle).
object(obj2).
property(obj2, in_use).
property(obj2, broom).
object(obj3).
property(obj3, broom).
object(obj4).
property(obj4, cookie).
object(obj5).
property(obj5, snack_bar).
object(obj6).
property(obj6, in_use).
property(obj6, broom).
referring_expression(the_broom).",the broom,object3,broom
"Cameron and Charlie are in the banquet hall. Cameron is cleaning. Charlie is next to rag in use, rag in use, bread, rag, banana, apple. Cameron asks Charlie to hand them the rag.",Cameron and Charlie,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, in_use).
property(obj2, rag).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, rag).
object(obj5).
property(obj5, banana).
object(obj6).
property(obj6, apple).
referring_expression(the_rag).",the rag,object4,rag
"Jordan and Taylor are in the restaurant. Jordan is cleaning. Taylor is next to apple, banana, rag, rag in use, bread, rag in use. Jordan asks Taylor to hand them the rag.",Jordan and Taylor,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, apple).
object(obj2).
property(obj2, banana).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, bread).
object(obj6).
property(obj6, in_use).
property(obj6, rag).
referring_expression(the_rag).",the rag,object3,rag
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to notebook, pen, mop in use, calculator, mop. Alex asks Bailey to hand them the mop.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, notebook).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, mop).
referring_expression(the_mop).",the mop,object5,mop
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to bucket in use, book, bucket, bucket in use, lamp, plant, bucket in use. Casey asks Skyler to hand them the bucket.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, bucket).
object(obj2).
property(obj2, book).
object(obj3).
property(obj3, bucket).
object(obj4).
property(obj4, in_use).
property(obj4, bucket).
object(obj5).
property(obj5, lamp).
object(obj6).
property(obj6, plant).
object(obj7).
property(obj7, in_use).
property(obj7, bucket).
referring_expression(the_bucket).",the bucket,object3,bucket
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to stapler, broom, paper clip, document, broom in use, broom in use. Jordan asks Taylor to hand them the broom.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, stapler).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, paper_clip).
object(obj4).
property(obj4, document).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
object(obj6).
property(obj6, in_use).
property(obj6, broom).
referring_expression(the_broom).",the broom,object2,broom
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to mop in use, mop, snack bar, mop in use, cookie, water bottle. Cameron asks Charlie to hand them the mop.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, mop).
object(obj3).
property(obj3, snack_bar).
object(obj4).
property(obj4, in_use).
property(obj4, mop).
object(obj5).
property(obj5, cookie).
object(obj6).
property(obj6, water_bottle).
referring_expression(the_mop).",the mop,object2,mop
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to remote control, rag, magazine, rag in use, throw pillow, rag in use. Morgan asks Riley to hand them the rag.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, remote_control).
object(obj2).
property(obj2, rag).
object(obj3).
property(obj3, magazine).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, throw_pillow).
object(obj6).
property(obj6, in_use).
property(obj6, rag).
referring_expression(the_rag).",the rag,object2,rag
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to dirty pan, rolling pin, rag in use, rag, grater. Cameron asks Charlie to hand them the rag.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty_pan).
object(obj2).
property(obj2, rolling_pin).
object(obj3).
property(obj3, in_use).
property(obj3, rag).
object(obj4).
property(obj4, rag).
object(obj5).
property(obj5, grater).
referring_expression(the_rag).",the rag,object4,rag
"Jordan and Taylor are in the banquet hall. Jordan is cleaning. Taylor is next to bottle opener, spray bottle in use, flashlight, pair of scissors, spray bottle. Jordan asks Taylor to hand them the spray bottle.",Jordan and Taylor,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, bottle_opener).
object(obj2).
property(obj2, in_use).
property(obj2, spray_bottle).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, pair_of_scissors).
object(obj5).
property(obj5, spray_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object5,spray bottle
"Jordan and Taylor are in the banquet hall. Jordan is cleaning. Taylor is next to mop in use, paintbrush, mop, sandpaper, paint can. Jordan asks Taylor to hand them the mop.",Jordan and Taylor,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, mop).
object(obj4).
property(obj4, sandpaper).
object(obj5).
property(obj5, paint_can).
referring_expression(the_mop).",the mop,object3,mop
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to throw pillow, magazine, remote control, spray bottle, spray bottle in use. Morgan asks Riley to hand them the spray bottle.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, throw_pillow).
object(obj2).
property(obj2, magazine).
object(obj3).
property(obj3, remote_control).
object(obj4).
property(obj4, spray_bottle).
object(obj5).
property(obj5, in_use).
property(obj5, spray_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object4,spray bottle
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to pen, rag, rag in use, rag in use, calculator, notebook. Alex asks Bailey to hand them the rag.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, pen).
object(obj2).
property(obj2, rag).
object(obj3).
property(obj3, in_use).
property(obj3, rag).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, notebook).
referring_expression(the_rag).",the rag,object2,rag
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to calculator, spray bottle in use, spray bottle in use, notebook, spray bottle, pen. Alex asks Bailey to hand them the spray bottle.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, calculator).
object(obj2).
property(obj2, in_use).
property(obj2, spray_bottle).
object(obj3).
property(obj3, in_use).
property(obj3, spray_bottle).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, spray_bottle).
object(obj6).
property(obj6, pen).
referring_expression(the_spray_bottle).",the spray bottle,object5,spray bottle
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to spray bottle in use, lamp, spray bottle, plant, spray bottle in use, book. Morgan asks Riley to hand them the spray bottle.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, spray_bottle).
object(obj2).
property(obj2, lamp).
object(obj3).
property(obj3, spray_bottle).
object(obj4).
property(obj4, plant).
object(obj5).
property(obj5, in_use).
property(obj5, spray_bottle).
object(obj6).
property(obj6, book).
referring_expression(the_spray_bottle).",the spray bottle,object3,spray bottle
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to broom in use, broom in use, water bottle, broom, broom in use, cookie, snack bar. Casey asks Skyler to hand them the broom.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, in_use).
property(obj1, broom).
object(obj2).
property(obj2, in_use).
property(obj2, broom).
object(obj3).
property(obj3, water_bottle).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
object(obj6).
property(obj6, cookie).
object(obj7).
property(obj7, snack_bar).
referring_expression(the_broom).",the broom,object4,broom
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to rag, book, lamp, rag in use, plant. Alex asks Bailey to hand them the rag.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, rag).
object(obj2).
property(obj2, book).
object(obj3).
property(obj3, lamp).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, plant).
referring_expression(the_rag).",the rag,object1,rag
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to screwdriver, spray bottle in use, hammer, wrench, spray bottle. Cameron asks Charlie to hand them the spray bottle.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, in_use).
property(obj2, spray_bottle).
object(obj3).
property(obj3, hammer).
object(obj4).
property(obj4, wrench).
object(obj5).
property(obj5, spray_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object5,spray bottle
"Cameron and Charlie are in the restaurant. Cameron is cleaning. Charlie is next to bottle opener, spray bottle, spray bottle in use, flashlight, pair of scissors. Cameron asks Charlie to hand them the spray bottle.",Cameron and Charlie,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, bottle_opener).
object(obj2).
property(obj2, spray_bottle).
object(obj3).
property(obj3, in_use).
property(obj3, spray_bottle).
object(obj4).
property(obj4, flashlight).
object(obj5).
property(obj5, pair_of_scissors).
referring_expression(the_spray_bottle).",the spray bottle,object2,spray bottle
